EnrollmentID,UserID,CourseID,grade,completed,progress
00735,EMP149,COR1253,80,True,100
00736,EMP150,COR0123,0,False,20
00737,EMP150,COR0101,80,True,100
00738,EMP150,COR1501,97,True,100
00739,EMP151,COR0105,75,True,100
00740,EMP151,COR1553,81,True,100
00741,EMP151,COR0508,98,True,100
00742,EMP152,COR0029,0,False,38
00743,EMP152,COR1271,99,True,100
00744,EMP152,COR0973,72,True,100
00745,EMP153,COR1879,0,False,91
00746,EMP153,COR1540,0,False,11
00747,EMP153,COR0669,73,True,100
00748,EMP153,COR1095,88,True,100
00749,EMP153,COR1834,92,True,100
00750,EMP153,COR1885,71,True,100
00751,EMP154,COR1961,93,True,100
00752,EMP154,COR1876,71,True,100
00753,EMP154,COR0997,0,False,16
00754,EMP154,COR1900,100,True,100
00755,EMP154,COR0150,99,True,100
00756,EMP155,COR1184,73,True,100
00757,EMP155,COR1165,91,True,100
00758,EMP155,COR0444,0,False,0
00759,EMP155,COR1412,100,True,100
00760,EMP156,COR1581,76,True,100
00761,EMP156,COR0838,96,True,100
00762,EMP156,COR0014,70,True,100
00763,EMP156,COR0328,0,False,62
00764,EMP157,COR0358,82,True,100
00765,EMP157,COR1425,72,True,100
00766,EMP157,COR0957,77,True,100
00767,EMP157,COR1863,99,True,100
00768,EMP157,COR1810,80,True,100
00769,EMP158,COR0278,73,True,100
00770,EMP158,COR1547,0,False,88
00771,EMP158,COR0604,70,True,100
00772,EMP158,COR0635,88,True,100
00773,EMP158,COR0221,77,True,100
00774,EMP159,COR0006,94,True,100
00775,EMP159,COR1603,89,True,100
00776,EMP159,COR1955,94,True,100
00777,EMP159,COR1302,80,True,100
00778,EMP160,COR1072,87,True,100
00779,EMP160,COR0379,78,True,100
00780,EMP160,COR1143,82,True,100
00781,EMP161,COR0124,80,True,100
00782,EMP161,COR0388,78,True,100
00783,EMP161,COR1428,0,False,7
00784,EMP161,COR0594,98,True,100
00785,EMP161,COR1783,0,False,53
00786,EMP162,COR0208,81,True,100
00787,EMP162,COR1047,80,True,100
00788,EMP162,COR1315,0,False,50
00789,EMP162,COR0838,90,True,100
00790,EMP163,COR1443,0,False,10
00791,EMP163,COR1987,85,True,100
00792,EMP163,COR0621,95,True,100
00793,EMP163,COR1297,92,True,100
00794,EMP163,COR0133,0,False,68
00795,EMP164,COR1591,0,False,24
00796,EMP164,COR0898,71,True,100
00797,EMP164,COR0035,88,True,100
00798,EMP164,COR0168,92,True,100
00799,EMP165,COR1217,0,False,28
00800,EMP165,COR1009,87,True,100
00801,EMP165,COR1814,78,True,100
00802,EMP165,COR0286,85,True,100
00803,EMP165,COR1998,100,True,100
00804,EMP165,COR0097,78,True,100
00805,EMP166,COR0955,71,True,100
00806,EMP166,COR0801,0,False,23
00807,EMP166,COR0963,80,True,100
00808,EMP166,COR0527,77,True,100
00809,EMP166,COR1428,79,True,100
00810,EMP166,COR1985,0,False,52
00811,EMP167,COR1528,74,True,100
00812,EMP167,COR0013,0,False,41
00813,EMP167,COR0037,89,True,100
00814,EMP168,COR1272,94,True,100
00815,EMP168,COR0134,76,True,100
00816,EMP168,COR0354,0,False,44
00817,EMP168,COR1899,86,True,100
00818,EMP168,COR0829,87,True,100
00819,EMP169,COR1786,92,True,100
00820,EMP169,COR0154,80,True,100
00821,EMP169,COR0295,0,False,20
00822,EMP169,COR1127,82,True,100
00823,EMP169,COR0899,79,True,100
00824,EMP170,COR0768,88,True,100
00825,EMP170,COR1792,87,True,100
00826,EMP170,COR1771,80,True,100
00827,EMP171,COR0033,0,False,98
00828,EMP171,COR1223,70,True,100
00829,EMP171,COR0575,70,True,100
00830,EMP171,COR1583,87,True,100
00831,EMP171,COR0461,0,False,4
00832,EMP172,COR1624,86,True,100
00833,EMP172,COR0136,70,True,100
00834,EMP172,COR1711,76,True,100
00835,EMP173,COR1581,97,True,100
00836,EMP173,COR1710,89,True,100
00837,EMP173,COR1516,79,True,100
00838,EMP173,COR0182,0,False,10
00839,EMP173,COR0895,77,True,100
00840,EMP174,COR0396,0,False,77
00841,EMP174,COR1928,77,True,100
00842,EMP174,COR1512,94,True,100
00843,EMP174,COR0118,71,True,100
00844,EMP174,COR1161,98,True,100
00845,EMP174,COR0624,76,True,100
00846,EMP175,COR1253,92,True,100
00847,EMP175,COR0795,72,True,100
00848,EMP175,COR0201,90,True,100
00849,EMP175,COR0540,76,True,100
00850,EMP175,COR1296,92,True,100
00851,EMP176,COR1243,87,True,100
00852,EMP176,COR0812,97,True,100
00853,EMP176,COR1272,88,True,100
00854,EMP177,COR0076,71,True,100
00855,EMP177,COR0266,87,True,100
00856,EMP177,COR0928,98,True,100
00857,EMP177,COR1567,82,True,100
00858,EMP178,COR0779,73,True,100
00859,EMP178,COR1918,77,True,100
00860,EMP178,COR1451,76,True,100
00861,EMP178,COR0342,86,True,100
00862,EMP179,COR0344,97,True,100
00863,EMP179,COR1228,0,False,96
00864,EMP179,COR1849,0,False,59
00865,EMP180,COR1822,0,False,42
00866,EMP180,COR0900,94,True,100
00867,EMP180,COR1494,80,True,100
00868,EMP180,COR0926,82,True,100
00869,EMP181,COR0496,76,True,100
00870,EMP181,COR1170,81,True,100
00871,EMP181,COR0625,76,True,100
00872,EMP181,COR1712,0,False,19
00873,EMP181,COR0116,76,True,100
00874,EMP181,COR1029,71,True,100
00875,EMP182,COR0870,96,True,100
00876,EMP182,COR1796,86,True,100
00877,EMP182,COR1684,87,True,100
00878,EMP182,COR1603,79,True,100
00879,EMP183,COR0424,97,True,100
00880,EMP183,COR0923,79,True,100
00881,EMP183,COR1211,0,False,11
00882,EMP183,COR0027,86,True,100
00883,EMP183,COR1367,89,True,100
00884,EMP183,COR0947,82,True,100
00885,EMP184,COR1294,89,True,100
00886,EMP184,COR0557,0,False,74
00887,EMP184,COR0623,85,True,100
00888,EMP184,COR0039,78,True,100
00889,EMP184,COR1215,71,True,100
00890,EMP184,COR1124,84,True,100
00891,EMP185,COR1168,93,True,100
00892,EMP185,COR1533,0,False,54
00893,EMP185,COR0664,83,True,100
00894,EMP185,COR0660,0,False,48
00895,EMP185,COR0322,0,False,52
00896,EMP185,COR1404,0,False,55
00897,EMP185,COR0092,75,True,100
00898,EMP186,COR0657,86,True,100
00899,EMP186,COR0912,79,True,100
00900,EMP186,COR1359,100,True,100
00901,EMP186,COR1146,92,True,100
00902,EMP186,COR0308,0,False,66
00903,EMP187,COR1838,88,True,100
00904,EMP187,COR0564,96,True,100
00905,EMP187,COR1264,78,True,100
00906,EMP187,COR0193,99,True,100
00907,EMP187,COR0209,89,True,100
00908,EMP188,COR0659,0,False,1
00909,EMP188,COR1696,0,False,81
00910,EMP188,COR1462,0,False,87
00911,EMP188,COR0987,82,True,100
00912,EMP188,COR1039,95,True,100
00913,EMP188,COR1286,0,False,1
00914,EMP188,COR1043,96,True,100
00915,EMP189,COR1677,0,False,65
00916,EMP189,COR1246,97,True,100
00917,EMP189,COR1638,77,True,100
00918,EMP189,COR1103,0,False,45
00919,EMP189,COR0816,0,False,26
00920,EMP189,COR1639,0,False,53
00921,EMP190,COR1367,71,True,100
00922,EMP190,COR1007,0,False,19
00923,EMP190,COR0634,89,True,100
00924,EMP191,COR0096,90,True,100
00925,EMP191,COR1556,83,True,100
00926,EMP191,COR0103,83,True,100
00927,EMP192,COR0616,0,False,24
00928,EMP192,COR0815,94,True,100
00929,EMP192,COR1303,0,False,24
00930,EMP192,COR1778,85,True,100
00931,EMP192,COR0352,97,True,100
00932,EMP193,COR0400,78,True,100
00933,EMP193,COR0330,0,False,94
00934,EMP193,COR0525,0,False,75
00935,EMP194,COR0171,88,True,100
00936,EMP194,COR1086,99,True,100
00937,EMP194,COR1919,79,True,100
00938,EMP195,COR1622,0,False,54
00939,EMP195,COR0106,79,True,100
00940,EMP195,COR0210,86,True,100
00941,EMP195,COR1362,79,True,100
00942,EMP196,COR0257,70,True,100
00943,EMP196,COR1903,79,True,100
00944,EMP196,COR1644,91,True,100
00945,EMP196,COR0149,91,True,100
00946,EMP197,COR1825,0,False,37
00947,EMP197,COR0298,73,True,100
00948,EMP197,COR0520,92,True,100
00949,EMP197,COR0588,90,True,100
00950,EMP197,COR0410,0,False,40
00951,EMP198,COR1827,0,False,36
00952,EMP198,COR0227,84,True,100
00953,EMP198,COR1826,89,True,100
00954,EMP198,COR0323,83,True,100
00955,EMP198,COR1902,88,True,100
00956,EMP198,COR1701,81,True,100
00957,EMP199,COR0153,98,True,100
00958,EMP199,COR1459,88,True,100
00959,EMP199,COR0511,0,False,76
00960,EMP200,COR0620,89,True,100
00961,EMP200,COR0074,94,True,100
00962,EMP200,COR0075,99,True,100
00963,EMP200,COR0675,92,True,100
00964,EMP200,COR0342,77,True,100
00965,EMP200,COR0990,83,True,100
00966,EMP201,COR0103,98,True,100
00967,EMP201,COR1608,90,True,100
00968,EMP201,COR1065,92,True,100
00969,EMP201,COR0864,0,False,74
00970,EMP201,COR1724,73,True,100
00971,EMP201,COR1987,0,False,97
00972,EMP202,COR1411,76,True,100
00973,EMP202,COR1287,80,True,100
00974,EMP202,COR1082,0,False,49
00975,EMP202,COR0462,91,True,100
00976,EMP203,COR0260,77,True,100
00977,EMP203,COR0239,84,True,100
00978,EMP203,COR0389,98,True,100
00979,EMP203,COR0802,96,True,100
00980,EMP203,COR1192,0,False,56
00981,EMP204,COR0172,92,True,100
00982,EMP204,COR1045,99,True,100
00983,EMP204,COR0634,71,True,100
00984,EMP204,COR0758,90,True,100
00985,EMP204,COR1268,100,True,100
00986,EMP204,COR1662,82,True,100
00987,EMP204,COR1162,83,True,100
00988,EMP205,COR0397,72,True,100
00989,EMP205,COR0342,97,True,100
00990,EMP205,COR1027,0,False,74
00991,EMP206,COR0588,97,True,100
00992,EMP206,COR0804,97,True,100
00993,EMP206,COR1559,71,True,100
00994,EMP206,COR1182,98,True,100
00995,EMP206,COR1462,100,True,100
00996,EMP206,COR0734,99,True,100
00997,EMP207,COR0918,97,True,100
00998,EMP207,COR0129,74,True,100
00999,EMP207,COR1216,90,True,100
01000,EMP207,COR1865,96,True,100
01001,EMP208,COR0910,72,True,100
01002,EMP208,COR1686,80,True,100
01003,EMP208,COR1594,92,True,100
01004,EMP208,COR0355,78,True,100
01005,EMP208,COR1980,87,True,100
01006,EMP209,COR0822,86,True,100
01007,EMP209,COR1095,84,True,100
01008,EMP209,COR0542,96,True,100
01009,EMP210,COR1770,82,True,100
01010,EMP210,COR1433,77,True,100
01011,EMP210,COR0392,97,True,100
01012,EMP210,COR0555,70,True,100
01013,EMP211,COR0437,72,True,100
01014,EMP211,COR1365,95,True,100
01015,EMP211,COR0611,71,True,100
01016,EMP211,COR0637,94,True,100
01017,EMP211,COR0462,75,True,100
01018,EMP211,COR1543,90,True,100
01019,EMP212,COR0550,93,True,100
01020,EMP212,COR1927,94,True,100
01021,EMP212,COR0970,0,False,50
01022,EMP212,COR1213,83,True,100
01023,EMP212,COR1338,90,True,100
01024,EMP212,COR0231,0,False,80
01025,EMP212,COR1245,90,True,100
01026,EMP213,COR1101,89,True,100
01027,EMP213,COR0254,85,True,100
01028,EMP213,COR0024,75,True,100
01029,EMP213,COR1121,89,True,100
01030,EMP214,COR0550,99,True,100
01031,EMP214,COR1505,0,False,12
01032,EMP214,COR0480,83,True,100
01033,EMP214,COR0869,80,True,100
01034,EMP214,COR0321,79,True,100
01035,EMP214,COR1636,96,True,100
01036,EMP214,COR0248,85,True,100
01037,EMP215,COR1235,85,True,100
01038,EMP215,COR0047,0,False,72
01039,EMP215,COR1782,86,True,100
01040,EMP215,COR0136,71,True,100
01041,EMP216,COR1104,70,True,100
01042,EMP216,COR0808,95,True,100
01043,EMP216,COR1996,86,True,100
01044,EMP216,COR0629,72,True,100
01045,EMP217,COR0771,85,True,100
01046,EMP217,COR1362,72,True,100
01047,EMP217,COR1614,98,True,100
01048,EMP217,COR0690,0,False,66
01049,EMP217,COR0750,90,True,100
01050,EMP217,COR1971,99,True,100
01051,EMP217,COR1683,78,True,100
01052,EMP218,COR0423,96,True,100
01053,EMP218,COR1949,0,False,91
01054,EMP218,COR0220,94,True,100
01055,EMP219,COR1281,86,True,100
01056,EMP219,COR1072,0,False,53
01057,EMP219,COR0147,78,True,100
01058,EMP219,COR0548,94,True,100
01059,EMP219,COR0780,0,False,16
01060,EMP219,COR1322,84,True,100
01061,EMP219,COR1646,85,True,100
01062,EMP220,COR1505,0,False,86
01063,EMP220,COR0363,99,True,100
01064,EMP220,COR0961,0,False,28
01065,EMP221,COR1079,87,True,100
01066,EMP221,COR0698,89,True,100
01067,EMP221,COR1463,70,True,100
01068,EMP221,COR1532,75,True,100
01069,EMP221,COR0561,79,True,100
01070,EMP222,COR1072,76,True,100
01071,EMP222,COR1569,87,True,100
01072,EMP222,COR1625,71,True,100
01073,EMP222,COR1316,93,True,100
01074,EMP222,COR0814,84,True,100
01075,EMP222,COR1053,0,False,19
01076,EMP223,COR1113,73,True,100
01077,EMP223,COR1939,0,False,9
01078,EMP223,COR1855,91,True,100
01079,EMP224,COR0233,99,True,100
01080,EMP224,COR1971,92,True,100
01081,EMP224,COR1156,91,True,100
01082,EMP224,COR0013,90,True,100
01083,EMP224,COR1813,77,True,100
01084,EMP224,COR1687,91,True,100
01085,EMP225,COR1214,92,True,100
01086,EMP225,COR1318,95,True,100
01087,EMP225,COR0555,0,False,22
01088,EMP225,COR0255,92,True,100
01089,EMP226,COR0969,98,True,100
01090,EMP226,COR0404,80,True,100
01091,EMP226,COR1583,0,False,53
01092,EMP226,COR1447,96,True,100
01093,EMP226,COR1842,96,True,100
01094,EMP227,COR0065,70,True,100
01095,EMP227,COR1909,77,True,100
01096,EMP227,COR1872,73,True,100
01097,EMP227,COR1917,77,True,100
01098,EMP227,COR0118,100,True,100
01099,EMP227,COR1201,0,False,19
01100,EMP228,COR1004,75,True,100
01101,EMP228,COR0495,83,True,100
01102,EMP228,COR1023,85,True,100
01103,EMP229,COR1971,97,True,100
01104,EMP229,COR1157,70,True,100
01105,EMP229,COR0206,87,True,100
01106,EMP229,COR0706,86,True,100
01107,EMP229,COR0834,80,True,100
01108,EMP229,COR1430,0,False,82
01109,EMP230,COR1577,71,True,100
01110,EMP230,COR1263,0,False,34
01111,EMP230,COR0291,82,True,100
01112,EMP230,COR1230,0,False,29
01113,EMP230,COR1474,72,True,100
01114,EMP231,COR0915,72,True,100
01115,EMP231,COR0682,75,True,100
01116,EMP231,COR0543,99,True,100
01117,EMP231,COR0529,89,True,100
01118,EMP231,COR0558,100,True,100
01119,EMP231,COR0027,70,True,100
01120,EMP232,COR0621,82,True,100
01121,EMP232,COR1028,0,False,90
01122,EMP232,COR0398,0,False,91
01123,EMP232,COR1217,0,False,25
01124,EMP232,COR0137,90,True,100
01125,EMP232,COR0395,93,True,100
01126,EMP233,COR1888,74,True,100
01127,EMP233,COR0041,83,True,100
01128,EMP233,COR1436,0,False,55
01129,EMP233,COR0430,74,True,100
01130,EMP233,COR0454,89,True,100
01131,EMP233,COR1499,85,True,100
01132,EMP234,COR0392,80,True,100
01133,EMP234,COR0368,0,False,39
01134,EMP234,COR0920,95,True,100
01135,EMP234,COR1589,98,True,100
01136,EMP234,COR1468,99,True,100
01137,EMP234,COR1161,0,False,87
01138,EMP234,COR1604,79,True,100
01139,EMP235,COR1350,70,True,100
01140,EMP235,COR0763,75,True,100
01141,EMP235,COR1730,83,True,100
01142,EMP235,COR0650,0,False,30
01143,EMP235,COR1277,0,False,32
01144,EMP235,COR1344,75,True,100
01145,EMP235,COR1437,0,False,7
01146,EMP236,COR0110,87,True,100
01147,EMP236,COR1831,71,True,100
01148,EMP236,COR0438,85,True,100
01149,EMP236,COR0111,0,False,39
01150,EMP236,COR1146,83,True,100
01151,EMP236,COR0013,73,True,100
01152,EMP236,COR1734,84,True,100
01153,EMP237,COR1835,88,True,100
01154,EMP237,COR0932,0,False,54
01155,EMP237,COR1443,90,True,100
01156,EMP237,COR1118,84,True,100
01157,EMP238,COR0350,74,True,100
01158,EMP238,COR0606,97,True,100
01159,EMP238,COR0988,79,True,100
01160,EMP238,COR0349,0,False,34
01161,EMP238,COR0308,0,False,24
01162,EMP238,COR1440,0,False,41
01163,EMP239,COR0555,72,True,100
01164,EMP239,COR0904,0,False,72
01165,EMP239,COR1871,0,False,14
01166,EMP239,COR0971,97,True,100
01167,EMP240,COR0405,0,False,27
01168,EMP240,COR0672,0,False,42
01169,EMP240,COR0460,81,True,100
01170,EMP240,COR1658,81,True,100
01171,EMP240,COR0671,0,False,80
01172,EMP240,COR1030,90,True,100
01173,EMP240,COR1213,72,True,100
01174,EMP241,COR1858,72,True,100
01175,EMP241,COR1293,98,True,100
01176,EMP241,COR0835,100,True,100
01177,EMP242,COR0006,0,False,5
01178,EMP242,COR0924,95,True,100
01179,EMP242,COR0888,95,True,100
01180,EMP243,COR0180,88,True,100
01181,EMP243,COR1698,82,True,100
01182,EMP243,COR1849,87,True,100
01183,EMP243,COR0900,84,True,100
01184,EMP243,COR1759,97,True,100
01185,EMP243,COR0228,74,True,100
01186,EMP243,COR0791,89,True,100
01187,EMP244,COR0397,70,True,100
01188,EMP244,COR1755,81,True,100
01189,EMP244,COR1153,82,True,100
01190,EMP244,COR0273,95,True,100
01191,EMP244,COR0044,91,True,100
01192,EMP244,COR1589,0,False,6
01193,EMP245,COR0582,78,True,100
01194,EMP245,COR0891,99,True,100
01195,EMP245,COR0061,99,True,100
01196,EMP246,COR0187,97,True,100
01197,EMP246,COR0345,0,False,54
01198,EMP246,COR1762,0,False,85
01199,EMP246,COR0663,81,True,100
01200,EMP247,COR0977,97,True,100
01201,EMP247,COR1630,99,True,100
01202,EMP247,COR1635,77,True,100
01203,EMP247,COR0410,0,False,42
01204,EMP247,COR0860,91,True,100
01205,EMP247,COR0456,85,True,100
01206,EMP248,COR1512,83,True,100
01207,EMP248,COR1043,0,False,58
01208,EMP248,COR0476,70,True,100
01209,EMP248,COR0025,0,False,30
01210,EMP249,COR1615,0,False,19
01211,EMP249,COR1927,0,False,18
01212,EMP249,COR1917,92,True,100
01213,EMP249,COR0981,75,True,100
01214,EMP250,COR1667,97,True,100
01215,EMP250,COR1646,78,True,100
01216,EMP250,COR0367,100,True,100
01217,EMP250,COR1585,94,True,100
01218,EMP251,COR0869,83,True,100
01219,EMP251,COR0621,78,True,100
01220,EMP251,COR1806,0,False,66
01221,EMP251,COR0227,71,True,100
01222,EMP251,COR0253,74,True,100
01223,EMP251,COR0096,70,True,100
01224,EMP252,COR1539,74,True,100
01225,EMP252,COR1851,74,True,100
01226,EMP252,COR1751,74,True,100
01227,EMP252,COR1518,72,True,100
01228,EMP252,COR1147,0,False,93
01229,EMP252,COR0790,76,True,100
01230,EMP252,COR1893,99,True,100
01231,EMP253,COR1504,74,True,100
01232,EMP253,COR1146,89,True,100
01233,EMP253,COR0185,98,True,100
01234,EMP253,COR1588,77,True,100
01235,EMP253,COR0451,82,True,100
01236,EMP253,COR1066,0,False,40
01237,EMP253,COR1718,70,True,100
01238,EMP254,COR1394,0,False,97
01239,EMP254,COR1698,91,True,100
01240,EMP254,COR0720,77,True,100
01241,EMP255,COR1134,71,True,100
01242,EMP255,COR1053,84,True,100
01243,EMP255,COR1678,86,True,100
01244,EMP255,COR1500,93,True,100
01245,EMP256,COR0000,97,True,100
01246,EMP256,COR0168,98,True,100
01247,EMP256,COR1280,0,False,28
01248,EMP257,COR0274,89,True,100
01249,EMP257,COR0180,94,True,100
01250,EMP257,COR1463,0,False,79
01251,EMP257,COR0065,78,True,100
01252,EMP257,COR1837,0,False,26
01253,EMP257,COR0895,99,True,100
01254,EMP258,COR0343,87,True,100
01255,EMP258,COR0488,85,True,100
01256,EMP258,COR1474,93,True,100
01257,EMP258,COR1525,81,True,100
01258,EMP259,COR0801,74,True,100
01259,EMP259,COR0203,0,False,1
01260,EMP259,COR0713,80,True,100
01261,EMP259,COR1530,90,True,100
01262,EMP259,COR1445,0,False,27
01263,EMP260,COR1596,100,True,100
01264,EMP260,COR1928,0,False,81
01265,EMP260,COR1741,82,True,100
01266,EMP260,COR0171,84,True,100
01267,EMP260,COR1588,81,True,100
01268,EMP260,COR1319,77,True,100
01269,EMP260,COR0142,100,True,100
01270,EMP261,COR1474,0,False,58
01271,EMP261,COR0954,86,True,100
01272,EMP261,COR0067,86,True,100
01273,EMP261,COR0400,93,True,100
01274,EMP262,COR1045,74,True,100
01275,EMP262,COR1154,99,True,100
01276,EMP262,COR1561,99,True,100
01277,EMP262,COR1896,96,True,100
01278,EMP263,COR0509,96,True,100
01279,EMP263,COR1765,90,True,100
01280,EMP263,COR0983,78,True,100
01281,EMP263,COR1050,91,True,100
01282,EMP263,COR0507,78,True,100
01283,EMP264,COR1480,100,True,100
01284,EMP264,COR0531,0,False,11
01285,EMP264,COR0903,87,True,100
01286,EMP265,COR0931,81,True,100
01287,EMP265,COR0822,73,True,100
01288,EMP265,COR0911,95,True,100
01289,EMP265,COR0478,88,True,100
01290,EMP265,COR0757,93,True,100
01291,EMP265,COR1820,0,False,94
01292,EMP265,COR0012,81,True,100
01293,EMP266,COR1129,87,True,100
01294,EMP266,COR1579,82,True,100
01295,EMP266,COR1413,84,True,100
01296,EMP267,COR0543,71,True,100
01297,EMP267,COR0135,84,True,100
01298,EMP267,COR0487,88,True,100
01299,EMP267,COR0027,98,True,100
01300,EMP267,COR0690,80,True,100
01301,EMP268,COR1226,98,True,100
01302,EMP268,COR0114,92,True,100
01303,EMP268,COR0440,0,False,76
01304,EMP268,COR0272,0,False,79
01305,EMP269,COR0857,71,True,100
01306,EMP269,COR1449,87,True,100
01307,EMP269,COR1736,86,True,100
01308,EMP269,COR1860,76,True,100
01309,EMP269,COR0098,0,False,27
01310,EMP269,COR0543,96,True,100
01311,EMP270,COR0105,0,False,52
01312,EMP270,COR0380,94,True,100
01313,EMP270,COR0527,73,True,100
01314,EMP270,COR0278,87,True,100
01315,EMP270,COR0520,87,True,100
01316,EMP271,COR0474,0,False,6
01317,EMP271,COR1106,0,False,49
01318,EMP271,COR0954,72,True,100
01319,EMP271,COR1114,92,True,100
01320,EMP271,COR1014,0,False,4
01321,EMP271,COR1318,0,False,69
01322,EMP271,COR0356,96,True,100
01323,EMP272,COR0422,73,True,100
01324,EMP272,COR0513,100,True,100
01325,EMP272,COR1867,100,True,100
01326,EMP272,COR0266,93,True,100
01327,EMP272,COR0634,73,True,100
01328,EMP272,COR1279,88,True,100
01329,EMP273,COR1679,70,True,100
01330,EMP273,COR0238,95,True,100
01331,EMP273,COR0034,73,True,100
01332,EMP274,COR1475,100,True,100
01333,EMP274,COR0292,75,True,100
01334,EMP274,COR0128,71,True,100
01335,EMP275,COR1354,71,True,100
01336,EMP275,COR0273,83,True,100
01337,EMP275,COR1277,0,False,56
01338,EMP275,COR1980,75,True,100
01339,EMP276,COR0607,93,True,100
01340,EMP276,COR0889,92,True,100
01341,EMP276,COR0769,83,True,100
01342,EMP276,COR0399,79,True,100
01343,EMP276,COR0764,0,False,51
01344,EMP277,COR0248,0,False,5
01345,EMP277,COR1619,0,False,78
01346,EMP277,COR1805,0,False,41
01347,EMP278,COR0535,90,True,100
01348,EMP278,COR1951,0,False,76
01349,EMP278,COR0073,94,True,100
01350,EMP278,COR1527,0,False,88
01351,EMP278,COR0327,0,False,49
01352,EMP279,COR1272,82,True,100
01353,EMP279,COR1062,81,True,100
01354,EMP279,COR0300,70,True,100
01355,EMP279,COR1673,100,True,100
01356,EMP279,COR1388,95,True,100
01357,EMP279,COR0354,93,True,100
01358,EMP280,COR1328,71,True,100
01359,EMP280,COR1677,96,True,100
01360,EMP280,COR1701,79,True,100
01361,EMP280,COR1713,100,True,100
01362,EMP280,COR0955,82,True,100
01363,EMP280,COR1498,72,True,100
01364,EMP281,COR1667,73,True,100
01365,EMP281,COR0807,0,False,55
01366,EMP281,COR0977,82,True,100
01367,EMP281,COR0109,87,True,100
01368,EMP282,COR1810,80,True,100
01369,EMP282,COR0269,0,False,30
01370,EMP282,COR0701,98,True,100
01371,EMP282,COR1495,82,True,100
01372,EMP283,COR1473,87,True,100
01373,EMP283,COR1271,87,True,100
01374,EMP283,COR0473,87,True,100
01375,EMP283,COR1691,86,True,100
01376,EMP283,COR1734,83,True,100
01377,EMP284,COR0107,83,True,100
01378,EMP284,COR1946,0,False,66
01379,EMP284,COR1718,77,True,100
01380,EMP284,COR1120,100,True,100
01381,EMP284,COR0291,83,True,100
01382,EMP284,COR0312,99,True,100
01383,EMP284,COR0858,94,True,100
01384,EMP285,COR0785,70,True,100
01385,EMP285,COR0778,88,True,100
01386,EMP285,COR0622,72,True,100
01387,EMP285,COR1478,0,False,98
01388,EMP285,COR1740,92,True,100
01389,EMP286,COR1867,73,True,100
01390,EMP286,COR1338,79,True,100
01391,EMP286,COR1539,71,True,100
01392,EMP286,COR0324,94,True,100
01393,EMP287,COR0545,97,True,100
01394,EMP287,COR0836,98,True,100
01395,EMP287,COR1947,84,True,100
01396,EMP287,COR1669,95,True,100
01397,EMP287,COR1078,85,True,100
01398,EMP287,COR1312,95,True,100
01399,EMP288,COR1299,76,True,100
01400,EMP288,COR1284,89,True,100
01401,EMP288,COR0845,73,True,100
01402,EMP288,COR0001,81,True,100
01403,EMP288,COR0178,71,True,100
01404,EMP289,COR1221,85,True,100
01405,EMP289,COR0198,90,True,100
01406,EMP289,COR1087,98,True,100
01407,EMP289,COR0504,90,True,100
01408,EMP290,COR1976,85,True,100
01409,EMP290,COR0826,0,False,77
01410,EMP290,COR1815,90,True,100
01411,EMP290,COR1096,87,True,100
01412,EMP291,COR0859,76,True,100
01413,EMP291,COR1051,77,True,100
01414,EMP291,COR1368,84,True,100
01415,EMP291,COR0136,95,True,100
01416,EMP292,COR1002,91,True,100
01417,EMP292,COR0623,100,True,100
01418,EMP292,COR1037,70,True,100
01419,EMP293,COR0143,83,True,100
01420,EMP293,COR0698,72,True,100
01421,EMP293,COR1789,79,True,100
01422,EMP294,COR1822,79,True,100
01423,EMP294,COR0768,99,True,100
01424,EMP294,COR0934,79,True,100
01425,EMP294,COR1326,93,True,100
01426,EMP294,COR1691,77,True,100
01427,EMP294,COR0969,84,True,100
01428,EMP295,COR1473,99,True,100
01429,EMP295,COR1568,0,False,29
01430,EMP295,COR1150,80,True,100
01431,EMP295,COR1341,70,True,100
01432,EMP295,COR0484,82,True,100
01433,EMP295,COR0919,87,True,100
01434,EMP296,COR0533,75,True,100
01435,EMP296,COR0895,98,True,100
01436,EMP296,COR1521,93,True,100
01437,EMP296,COR0670,73,True,100
01438,EMP296,COR1212,0,False,53
01439,EMP296,COR0753,93,True,100
01440,EMP296,COR1547,0,False,82
01441,EMP297,COR1598,77,True,100
01442,EMP297,COR1430,0,False,85
01443,EMP297,COR0717,92,True,100
01444,EMP298,COR1930,78,True,100
01445,EMP298,COR1145,80,True,100
01446,EMP298,COR0991,0,False,79
01447,EMP298,COR1708,92,True,100
01448,EMP298,COR1769,97,True,100
01449,EMP298,COR0145,83,True,100
01450,EMP298,COR0373,100,True,100
01451,EMP299,COR1817,79,True,100
01452,EMP299,COR1451,92,True,100
01453,EMP299,COR1669,0,False,80
01454,EMP300,COR1494,0,False,15
01455,EMP300,COR0920,80,True,100
01456,EMP300,COR1933,0,False,70
01457,EMP300,COR0041,97,True,100
01458,EMP300,COR1596,88,True,100
01459,EMP300,COR1074,95,True,100
01460,EMP300,COR0102,0,False,25
01461,EMP067,COR0690,0,False,37
01462,EMP011,COR1925,98,True,100
01463,EMP201,COR1536,80,True,100
01464,EMP065,COR1440,0,False,76
01465,EMP159,COR0075,96,True,100
01466,EMP048,COR1929,0,False,34
01467,EMP099,COR1268,92,True,100
01468,EMP175,COR0072,79,True,100
01469,EMP006,COR1043,0,False,35
